id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition,price_double
6168,"Omega De Ville Prestige
(オメガ) De Ville Prestige 27.4mm 424.58.27.60.55.001","$14,393",Omega,De Ville Prestige,424.58.27.60.55.001,N/A,N/A,N/A,Unknown,New,N/A,N/A,N/A,14393.0
18464,"Omega Seamaster
Vintage Automatic Automatik Custom Green Dial 2757 Bumper 2757","$1,881",Omega,Seamaster,2757,Automatic,Gold/Steel,N/A,1954,Very good,Men's watch/Unisex,34 mm,N/A,1881.0
7339,"Longines HydroConquest
Green","$1,834",Longines,HydroConquest,L3.781.4.06.6,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,41 mm,N/A,1834.0
6869,"Tudor Black Bay Dark
Heritage Black Bay Dark","$3,451",Tudor,Black Bay Dark,79230DK,Automatic,Steel,Steel,2019,Good,N/A,41 mm,N/A,3451.0
20801,N/A,"$60,872",Rolex,Day-Date 40,228348RBR,N/A,Yellow gold,Yellow gold,2022,N/A,N/A,40 x 48 mm,Unworn,60872.0
4662,"Longines Conquest
L32764166 - Conquest Automatic White Dial Ladies Watch","$1,556",Longines,Conquest,L32764166,Automatic,Steel,Steel,Unknown,New,Women's watch,29.50 mm,N/A,1556.0
2369,"Panerai Luminor Submersible
Bianco PAM01223","$6,803",Panerai,Luminor Submersible,PAM01223,Automatic,Steel,Rubber,2022 (Approximation),Very good,Men's watch/Unisex,42 mm,N/A,6803.0
8335,"Hublot Classic Fusion Chronograph
42 Opalin","$8,626",Hublot,Classic Fusion Chronograph,541.NX.2611.LR,N/A,N/A,N/A,2019,Very good,Men's watch/Unisex,42 mm,N/A,8626.0
15943,"Cartier Drive de Cartier
Silver Dial Steel Mens Watch WSNM0004","$4,640",Cartier,Drive de Cartier,WSNM0004,Automatic,Steel,Leather,Unknown,Very good,Men's watch/Unisex,40 mm,N/A,4640.0
14160,N/A,"$8,816",Rolex,Explorer II,16570,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Very good,8816.0
2435,"Patek Philippe World Time Chronograph
5930G-010",Price on request,Patek Philippe,World Time Chronograph,5930G-010,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,39.5 mm,N/A,0.0
456,"Patek Philippe Annual Calendar
Complications","$54,025",Patek Philippe,Annual Calendar,4947R-001,N/A,N/A,N/A,Unknown,New,Women's watch,38 mm,N/A,54025.0
13335,"Longines BelleArti
2021","$1,580",Longines,BelleArti,N/A,Quartz,Steel,Leather,2021,Unworn,Women's watch,27 x 54 mm,N/A,1580.0
1005,"Panerai Luminor Marina Automatic
PAM 00086","$4,615",Panerai,Luminor Marina Automatic,PAM 00086,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,44 mm,N/A,4615.0
8983,"TAG Heuer Aquaracer 300M
Gmt","$3,400",TAG Heuer,Aquaracer 300M,WAY201F.BA0927,Automatic,Steel,Steel,2022,Unworn,Men's watch/Unisex,43 mm,N/A,3400.0
24610,"Omega De Ville
162.047 デビル スクエア cal.1002 自動巻き メンズ 755306 中古",$414,Omega,De Ville,N/A,Automatic,Steel,Steel,Unknown,Fair,Men's watch/Unisex,36 mm,N/A,414.0
1459,"Breitling Superocean
Automatic Chronometer Collection 42mm Caliber Breitling 17 A17375E71C1A1","$4,029",Breitling,Superocean,N/A,N/A,N/A,N/A,2023,New,Men's watch/Unisex,42 mm,N/A,4029.0
10713,"Patek Philippe Calatrava
5196P-001 Silver Dial Platinum Mens Watch","$38,999",Patek Philippe,Calatrava,5196P-001,Manual winding,Platinum,Leather,Unknown,Very good,Men's watch/Unisex,37 mm,N/A,38999.0
37435,N/A,"$17,965",Rolex,Datejust 31,278273 DKGDJ,N/A,N/A,N/A,Unknown,N/A,N/A,31 mm,Unworn,17965.0
3601,"Hublot Classic Fusion Chronograph
Blue","$13,376",Hublot,Classic Fusion Chronograph,520.NX.7170.NX,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,45.00 mm,N/A,13376.0
11404,"Audemars Piguet Millenary
Frosted Gold Philosophique 77266OR.GG.A823CR.01",Price on request,Audemars Piguet,Millenary,77266OR.GG.A823CR.01,N/A,N/A,N/A,Unknown,Unworn,N/A,39.5 mm,N/A,0.0
10691,"TAG Heuer
タグ・ホイヤー TAG HEUER モナコ キャリバー ホイヤー02 クロノグラフCBL2111.BA0644","$5,310",TAG Heuer,N/A,CBL2111.BA0644,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,39 mm,N/A,5310.0
7336,"Seiko
SUR505P1 Herren-Armbanduhr Quarz Stahl/Schwarz",$252,Seiko,N/A,SUR505P1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,40 mm,N/A,252.0
10549,"Longines DolceVita
L52555717","$2,499",Longines,DolceVita,L52555717,Quartz,Steel,Steel,2022 (Approximation),New,Women's watch,20.5 x 32 mm,N/A,2499.0
9330,"Cartier Baignoire
WJBA0008","$44,800",Cartier,Baignoire,WJBA0008,Manual winding,Rose gold,Crocodile skin,2023,New,Women's watch,52 x 23 mm,N/A,44800.0
19174,"Seiko
7S35-00E0","$1,299",Seiko,N/A,N/A,N/A,N/A,N/A,2004,Very good,Men's watch/Unisex,42 x 13.2 mm,N/A,1299.0
47945,N/A,"$20,290",Rolex,Sky-Dweller,326933,N/A,N/A,N/A,2019,N/A,N/A,42 x 50 mm,Very good,20290.0
7232,"IWC Pilot Mark
Xii Pilot - Beautiful Example. Box And Recent Service Papers.","$6,695",IWC,Pilot Mark,IW3241,N/A,N/A,N/A,1998,Very good,Men's watch/Unisex,36 mm,N/A,6695.0
2721,"Hublot Big Bang Unico
441.HX.1170.RX - Big Bang Unico White Ceramic 42mm Automatic Black Dial Men's Watch","$20,193",Hublot,Big Bang Unico,441.HX.1170.RX,Automatic,Titanium,Rubber,Unknown,New,Men's watch/Unisex,42 mm,N/A,20193.0
6928,"Seiko 5 Sports
 2020 x \"NARUTO & BORUTO\" FULL SET of 7 Seiko 5 Sport Limited Edition","$2,883",Seiko,5 Sports,N/A,N/A,N/A,N/A,2020,New,Men's watch/Unisex,46 x 42.5 mm,N/A,2883.0
23999,N/A,"$2,680",Rolex,Cellini,3804,N/A,White gold,N/A,1974,N/A,N/A,32 mm,Very good,2680.0
7103,"Breitling Navitimer 8
B01 Chronograph","$6,786",Breitling,Navitimer 8,AB0117131B1P1,N/A,N/A,N/A,2022,New,Men's watch/Unisex,43 mm,N/A,6786.0
8232,"TAG Heuer Carrera Calibre 16
CBK2112.FC6292","$3,784",TAG Heuer,Carrera Calibre 16,CBK2112.FC6292,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,3784.0
10557,N/A,"$47,962",Rolex,Submariner Date,126619LB,N/A,White gold,White gold,2022,N/A,N/A,41 mm,Unworn,47962.0
8942,N/A,"$22,570",Rolex,Lady-Datejust,279383RBR,N/A,Gold/Steel,Gold/Steel,2021 (Approximation),N/A,N/A,28 mm,Unworn,22570.0
5555,"Breitling Super Avi
B04 Chronograph GMT 46 Curtiss Warhawk","$10,490",Breitling,Super Avi,AB04452A1L1X1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,46 mm,N/A,10490.0
10438,"Seiko
Sea Horse 1960s Vintage Automatic Wristwatch Japan Dark Grey Dial Date cal 7625D 34mm",$216,Seiko,N/A,N/A,N/A,N/A,N/A,1960 (Approximation),Fair,Men's watch/Unisex,34 mm,N/A,216.0
3177,"Seiko Prospex
SRPB99K1 - Prospex Padi Automatik Diver Samurai Men's Watch 43.8mm",$591,Seiko,Prospex,SRPB99K1,Automatic,Steel,Steel,Unknown,Unworn,Men's watch/Unisex,43.8 mm,N/A,591.0
1754,"Seiko 5 Sports
Street Fighter Zangief Limited Edition Automatic SRPF24 SRPF24K1 SRPF24K 100M Men's Watch",$317,Seiko,5 Sports,SRPF24K1,Automatic,Steel,Textile,Unknown,New,Men's watch/Unisex,43 mm,N/A,317.0
4940,"Patek Philippe Complications
5924G-010","$97,935",Patek Philippe,Complications,5924G-010,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,97935.0
5685,"Panerai Luminor Submersible
QuarantaQuattro Carbotech Blu Abisso PAM01232","$16,500",Panerai,Luminor Submersible,PAM01232,N/A,N/A,N/A,2023,New,Men's watch/Unisex,N/A,N/A,16500.0
6813,"Cartier Pasha C
2324","$2,716",Cartier,Pasha C,2324,N/A,N/A,N/A,2000,Very good,Men's watch/Unisex,35 mm,N/A,2716.0
12975,"Longines
Ernest Francillon the 125th anniversary #Limited Edition 1000pcs","$1,997",Longines,N/A,N/A,N/A,N/A,N/A,1992 (Approximation),Good,Men's watch/Unisex,54 mm,N/A,1997.0
10925,"Audemars Piguet Royal Oak Chronograph
26320ST Blue Dial Mens Watch Box Papers","$49,999",Audemars Piguet,Royal Oak Chronograph,26320ST.OO.1220ST.01,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,49999.0
387,"Jaeger-LeCoultre Master Hometime
Boutique Special Edition in White Gold","$15,987",Jaeger-LeCoultre,Master Hometime,N/A,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,40 mm,N/A,15987.0
15645,"Seiko
15027 ロードマーベル K18YG 手巻き メンズ 752928 中古",$850,Seiko,N/A,N/A,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,35 mm,N/A,850.0
12005,"Cartier
MUST DE RONDE IN VERMEIL 925 watch with Sapphires Diamonds Ref. 1806","$2,100",Cartier,N/A,N/A,N/A,N/A,N/A,Unknown,Good,N/A,27 mm,N/A,2100.0
26379,"Omega Speedmaster Professional Moonwatch
中古 オメガ OMEGA ST145.022 スピードマスター プロフェッショナル (下がりｒ) 手巻き メンズ 良品 N#123291","$5,301",Omega,Speedmaster Professional Moonwatch,ST145.022,Manual winding,Steel,N/A,Unknown,Good,Men's watch/Unisex,42 mm,N/A,5301.0
46895,N/A,"$43,899",Rolex,Sky-Dweller,326235,N/A,Rose gold,Rubber,2023,N/A,N/A,42 mm,Unworn,43899.0
3571,"Breitling Chronomat 44
Four-year Calendar Stainless Steel & 18k Red Gold - ref I19320251B1","$14,250",Breitling,Chronomat 44,I19320251B1S1,Automatic,Steel,Rubber,2021,New,Men's watch/Unisex,44 mm,N/A,14250.0
17583,"Seiko
Mod 5 Srpd55k1m Men Multicolor Custom Watch 46mm Stainless Steel Strap Silver",$391,Seiko,N/A,N/A,N/A,N/A,N/A,2022,New,Men's watch/Unisex,46 mm mm,N/A,391.0
1354,"Panerai
Radiomir 1940 Chronograph 45MM.","$37,569",Panerai,N/A,PAM 00519,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,45 mm,N/A,37569.0
28210,"Omega Seamaster
Automatik Herrenuhr von 1969 - Ref. 166.032 - Kal. 750","$1,823",Omega,Seamaster,166.032 / 168.023,Automatic,Gold/Steel,Calf skin,1968,Fair,Men's watch/Unisex,35.5 mm,N/A,1823.0
15307,"Breitling
Premier B25 Datora 42mm Ref#AB2510201K1P1","$9,885",Breitling,N/A,AB2510201K1P1,N/A,N/A,N/A,2023,New,Men's watch/Unisex,42 mm,N/A,9885.0
28420,"Omega Seamaster Aqua Terra
36mm - 2518.30.00 - Box & Papiere - 06/2007","$2,451",Omega,Seamaster Aqua Terra,2518.30.00,N/A,N/A,N/A,2007,Very good,Men's watch/Unisex,36.2 mm,N/A,2451.0
4233,"Tudor Glamour Double Date
57000-0005","$2,358",Tudor,Glamour Double Date,N/A,N/A,N/A,N/A,2017,Unworn,Men's watch/Unisex,42 mm,N/A,2358.0
6429,"Audemars Piguet Royal Oak Offshore Chronograph
26470OR","$64,271",Audemars Piguet,Royal Oak Offshore Chronograph,26470OR.OO.A002CR.01,N/A,N/A,N/A,2015,Very good,Men's watch/Unisex,42 mm,N/A,64271.0
5048,"Omega De Ville Co-Axial
422.10.44.51.06.001 - De Ville Automatic Black Dial Stainless Steel Men's Watch","$8,238",Omega,De Ville Co-Axial,422.10.44.51.06.001,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,44 mm,N/A,8238.0
8072,"Omega De Ville Prestige
434.10.41.21.06.001","$6,943",Omega,De Ville Prestige,434.10.41.21.06.001,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,41 mm,N/A,6943.0
15206,"Omega Seamaster
Unusual Seamaster Cup Titanium and Rose Gold bezel","$6,601",Omega,Seamaster,2294.50.00,N/A,N/A,N/A,Unknown,Very good,N/A,N/A,N/A,6601.0
8603,"Cartier Pasha Seatimer
カルティエ パシャ シータイマー W31077M7","$2,243",Cartier,Pasha Seatimer,W31077M7,Automatic,Steel,Steel,Unknown,Very good,N/A,40.5 mm,N/A,2243.0
5467,"Tudor Prince Date
74034","$3,143",Tudor,Prince Date,74034,Automatic,Gold/Steel,Steel,2018,Unworn,Men's watch/Unisex,34 mm,N/A,3143.0
13883,"Seiko Chronograph
Colonel Pogue - Automatic - Chronograph",$443,Seiko,Chronograph,6139-6002,N/A,N/A,N/A,1970 (Approximation),Good,Men's watch/Unisex,41 x 46 mm,N/A,443.0
1223,"Tudor Black Bay S&G
79733N-0008 - Heritage Black Bay Automatic Black Dial Stainless Steel Men's Watch","$4,749",Tudor,Black Bay S&G,79733N-0008,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,41 mm,N/A,4749.0
26968,"Omega De Ville
166.0086 デビル Cal.1002 デイト 自動巻き メンズ 750325 中古",$452,Omega,De Ville,N/A,Automatic,Steel,Leather,Unknown,Fair,Men's watch/Unisex,34 mm,N/A,452.0
5031,"Seiko
SSA812J1 Sapphire Self-winding mechanical WATCH",$340,Seiko,N/A,N/A,N/A,N/A,N/A,Unknown,New,Women's watch,34 mm,N/A,340.0
2515,"IWC Ingenieur Double Chronograph Titanium
IW386501","$9,362",IWC,Ingenieur Double Chronograph Titanium,IW386501,Automatic,Titanium,Rubber,Unknown,New,Men's watch/Unisex,N/A,N/A,9362.0
50834,N/A,"$7,999",Rolex,Datejust 36,16233,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Very good,7999.0
55489,N/A,"$11,500",Rolex,Datejust 41,126300,N/A,N/A,N/A,2022,N/A,N/A,41 mm,New,11500.0
21947,"Omega Genève
132-91003","$1,140",Omega,Genève,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,34 mm,N/A,1140.0
6012,"IWC Portuguese Chronograph
Portugieser Chronograph Classic IW390404","$8,282",IWC,Portuguese Chronograph,IW390404,Automatic,Steel,Crocodile skin,2013,Very good,Men's watch/Unisex,42 mm,N/A,8282.0
9651,"Hublot Big Bang Unico
GMT Men’s Watch","$19,200",Hublot,Big Bang Unico,471.QL.7127.RX,Automatic,Carbon,Rubber,2023,New,Men's watch/Unisex,45 mm,N/A,19200.0
70409,N/A,"$60,447",Rolex,Daytona,116509,N/A,White gold,White gold,2021,N/A,N/A,40 mm,New,60447.0
3714,"Breitling Chronomat
44mm Rose gold automatic limit of 250 pieces","$10,906",Breitling,Chronomat,b01,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,44 mm,N/A,10906.0
11156,"Breitling Chronomat Evolution
A13352","$2,640",Breitling,Chronomat Evolution,A13352,Automatic,Steel,Steel,Unknown,N/A,Men's watch/Unisex,39 mm,N/A,2640.0
14316,"Longines
DolceVita L5.155.0 MOP Dial Diamond's Rectangle Quartz Women's Watch","$2,000",Longines,N/A,L5.155.0,N/A,N/A,N/A,Unknown,New,Women's watch,20 x 30 mm,N/A,2000.0
47420,N/A,"$25,700",Rolex,Sky-Dweller,336934,N/A,Steel,Steel,2023,N/A,N/A,42 mm,New,25700.0
7399,"TAG Heuer Formula 1 Lady
cah1211.ba0863","$1,008",TAG Heuer,Formula 1 Lady,cah1211.ba0863,N/A,N/A,N/A,Unknown,Fair,Women's watch,41 mm,N/A,1008.0
27757,"Omega Speedmaster Reduced
中古 オメガ OMEGA 3510.50 スピードマスター クロノグラフ 自動巻き メンズ 良品 Q#124583","$2,035",Omega,Speedmaster Reduced,3510.50,Automatic,Steel,N/A,Unknown,Good,Men's watch/Unisex,39 mm,N/A,2035.0
7108,"IWC
International Watch Co Schaffhausen - 37mm - 18K gold","$2,069",IWC,N/A,N/A,N/A,N/A,N/A,Unknown,Very good,N/A,37 mm,N/A,2069.0
4479,"Cartier Pasha
De Cartier 41mm (パシャ ドゥ カルティエ 41mm)","$11,575",Cartier,Pasha,WGPA0007,Automatic,Yellow gold,N/A,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,11575.0
6272,"Hublot Spirit of Big Bang
39 mm","$21,887",Hublot,Spirit of Big Bang,665.NX.1170.RX.1604,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,39 mm,N/A,21887.0
9401,"Cartier Tank Américaine
American","$7,153",Cartier,Tank Américaine,1730,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,26mm mm,N/A,7153.0
60492,N/A,"$5,761",Rolex,Oyster Perpetual Date,15200,N/A,Steel,Steel,1998,N/A,N/A,34 x 41 mm,Very good,5761.0
11426,"Seiko Presage
Automatic",$415,Seiko,Presage,SARY211,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,40 mm,N/A,415.0
9856,"Seiko Presage
(セイコー) SEIKO PRESAGE SARW047 Mechanical Automatic Women's Watch","$1,054",Seiko,Presage,SARW047,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,N/A,N/A,1054.0
2881,"Oris Aquis
01 400 7763 4135-07 4 24 74EB - Aquis Automatic Blue Dial Stainless Steel Men's Watch","$3,579",Oris,Aquis,01 400 7763 4135-07 4 24 74EB,Automatic,Steel,Rubber,Unknown,New,Men's watch/Unisex,43.5 mm,N/A,3579.0
5294,"Patek Philippe Nautilus
5713/1G","$201,265",Patek Philippe,Nautilus,5713/1G,Automatic,White gold,White gold,2007,Very good,N/A,40 mm,N/A,201265.0
3725,"Omega Seamaster Diver 300 M
210.32.42.20.10.001 - Seamaster Automatic Green Dial Stainless Steel Men's Watch","$6,871",Omega,Seamaster Diver 300 M,210.32.42.20.10.001,Automatic,Steel,Rubber,Unknown,New,Men's watch/Unisex,42 mm,N/A,6871.0
10836,"Omega Seamaster 300
Co-Axial Master Chronometer","$5,386",Omega,Seamaster 300,234.30.41.21.03.001,Automatic,Steel,Steel,2022,Very good,Men's watch/Unisex,41 mm,N/A,5386.0
37275,N/A,"$15,425",Rolex,Datejust 41,126303 WIO,N/A,N/A,N/A,Unknown,N/A,N/A,41 mm,Unworn,15425.0
5282,"Panerai Luminor 1950 3 Days GMT Automatic
Tuttonero Ceramica New Pam1438","$9,750",Panerai,Luminor 1950 3 Days GMT Automatic,PAM 01438,N/A,N/A,N/A,2021,New,Men's watch/Unisex,44 mm,N/A,9750.0
6256,"Richard Mille RM 011
Felipe Massa White Gold/Titanium RM 011",Price on request,Richard Mille,RM 011,RM011,Automatic,Titanium,Rubber,Unknown,N/A,N/A,40 x 50 mm,N/A,0.0
7472,"IWC Portofino Hand-Wound
8 Days 45mm Black Dial Ref: IW510102 – Full Set – 2014","$7,037",IWC,Portofino Hand-Wound,IW510102,Manual winding,Steel,Leather,2014,Very good,Men's watch/Unisex,45 mm,N/A,7037.0
19954,N/A,"$16,536",Rolex,Submariner Date,116610LN,N/A,Steel,Steel,2020,N/A,N/A,40 mm,Very good,16536.0
9167,"Tudor Glamour Double Date
Unworn Box/Papers","$2,350",Tudor,Glamour Double Date,57100-0002,N/A,N/A,N/A,2022,Unworn,Men's watch/Unisex,42 mm,N/A,2350.0
2040,"Jaeger-LeCoultre Reverso Classique
Classic Medium Thin Q2518540","$7,534",Jaeger-LeCoultre,Reverso Classique,Q2518540,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,40.1 mm,N/A,7534.0
11994,"Hublot Classic Fusion
42mm 18K King Gold Man's Watch","$18,480",Hublot,Classic Fusion,542.OX.8980.RX,Automatic,N/A,N/A,Unknown,New,Men's watch/Unisex,N/A,N/A,18480.0
9584,"TAG Heuer Formula 1 Quartz
中古 良品保証書付 TAG HEUER タグホイヤー フォーミュラー1 WAU111C.BA0869 グランドデイト アラーム クォーツ メンズ H119273",$916,TAG Heuer,Formula 1 Quartz,WAU111C.BA0869,Quartz,Steel,N/A,Unknown,Good,Men's watch/Unisex,42 mm,N/A,916.0
28580,"Omega
Chronograph Vintage Cal. 320 / 101.009 18k/750 Gold from 1965","$5,986",Omega,N/A,101.009-65,N/A,N/A,N/A,1965,Very good,N/A,34.5 mm,N/A,5986.0
746,"Cartier Santos
De Cartier WSSA0030","$6,570",Cartier,Santos,WSSA0030,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,40 mm,N/A,6570.0
66851,N/A,"$17,513",Rolex,GMT-Master II,116710LN,N/A,N/A,N/A,2010,N/A,N/A,40 mm,Very good,17513.0
17679,N/A,"$4,093",Rolex,Cellini,4112,N/A,Yellow gold,Leather,1980 (Approximation),N/A,N/A,32 x 28 mm,Very good,4093.0
4824,"Zenith
良品 箱・保証書付き ZENITH ゼニス デファイ クラシック デイト 95.9000.670 自動巻き メンズ_718418 中古","$4,390",Zenith,N/A,95.9000.670,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,40 mm,N/A,4390.0
9087,"Longines La Grande Classique
De Longines","$1,834",Longines,La Grande Classique,L4.918.4.94.6,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,38 mm,N/A,1834.0
3553,"Patek Philippe Nautilus
5712/1A-001","$148,214",Patek Philippe,Nautilus,5712/1A-001,N/A,N/A,N/A,2021,Unworn,Men's watch/Unisex,40 x 38 mm,N/A,148214.0
7064,"A. Lange & Söhne Lange 31
130.025","$96,594",A. Lange & Söhne,Lange 31,130.025,Manual winding,Platinum,Leather,Unknown,Very good,Men's watch/Unisex,45.9 mm,N/A,96594.0
248,N/A,"$20,878",Rolex,Sea-Dweller Deepsea,126660,N/A,N/A,N/A,Unknown,N/A,N/A,44 mm,Unworn,20878.0
4807,"Jaeger-LeCoultre Reverso
One Diamonds Stainless Steel New 2023 Q3288420","$5,900",Jaeger-LeCoultre,Reverso,Q3288420,N/A,N/A,N/A,2023,New,Women's watch,20 mm,N/A,5900.0
35868,"Omega Constellation Ladies
Quartz Sedna Gold & Diamonds Lady’s Watch","$20,081",Omega,Constellation Ladies,131.55.25.60.53.002,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,N/A,N/A,20081.0
27740,"Omega Seamaster Diver 300 M
007","$9,121",Omega,Seamaster Diver 300 M,210.92.42.20.01.001,N/A,N/A,N/A,2021 (Approximation),Unworn,Men's watch/Unisex,42 mm,N/A,9121.0
15850,"Omega Seamaster Aqua Terra
150m Master Chronometer","$17,699",Omega,Seamaster Aqua Terra,220.52.41.21.03.001,N/A,N/A,N/A,2023,New,Men's watch/Unisex,41 mm,N/A,17699.0
8700,"Longines Master Collection
Automatic","$2,407",Longines,Master Collection,L2.128.4.87.6,Automatic,Steel,Steel,2023,New,Women's watch,25.5 mm,N/A,2407.0
11925,"Longines Spirit
L3.820.4.53.6","$2,955",Longines,Spirit,L3.820.4.53.6,N/A,N/A,N/A,2022 (Approximation),Unworn,Men's watch/Unisex,42 mm,N/A,2955.0
40272,N/A,"$6,690",Rolex,Datejust Turn-O-Graph,16253,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Very good,6690.0
9262,N/A,"$2,833",Rolex,Lady-Datejust,69174,N/A,N/A,N/A,Unknown,N/A,N/A,25 mm,Incomplete,2833.0
6963,"Breitling Aviator 8
AB0920131B1X1","$9,432",Breitling,Aviator 8,AB0920131B1X1,Manual winding,Steel,Leather,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,9432.0
1363,"Breitling Bentley Mark VI
R26362","$15,961",Breitling,Bentley Mark VI,R26362,N/A,N/A,N/A,2009,Very good,Men's watch/Unisex,43 mm,N/A,15961.0
3952,"Cartier Pasha
De Cartier Automatic Dial Ladies Watch WSPA0013","$6,841",Cartier,Pasha,WSPA0013,N/A,N/A,N/A,2023,Unworn,Women's watch,35 mm,N/A,6841.0
60690,N/A,"$3,240",Rolex,Oyster Perpetual 34,1005,N/A,N/A,N/A,Unknown,N/A,N/A,34 mm,Very good,3240.0
10235,"Hublot Big Bang
One Click 33mm RG - White Dial - Dia Bezel - Rubber Strap 485.OE.2080.RW.1204","$20,600",Hublot,Big Bang,485.OE.2080.RW.1204,N/A,N/A,N/A,2023,Unworn,Women's watch,33 mm,N/A,20600.0
2304,"Longines La Grande Classique
L4.755.2.11.2","$1,527",Longines,La Grande Classique,L4.755.2.11.2,Quartz,Steel,Leather,2023,New,Women's watch,N/A,N/A,1527.0
40659,N/A,"$9,890",Rolex,Datejust 36,116233,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Very good,9890.0
24172,N/A,"$8,816",Rolex,Explorer,124270,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Very good,8816.0
13949,"Cartier Ballon Bleu 40mm
WSBB0040 New 2022","$6,400",Cartier,Ballon Bleu 40mm,WSBB0040,Automatic,Steel,Steel,2022,New,Men's watch/Unisex,40 mm,N/A,6400.0
30635,N/A,"$65,883",Rolex,Daytona,116519,N/A,N/A,N/A,2002,N/A,N/A,40 mm,Very good,65883.0
55175,N/A,"$17,995",Rolex,Day-Date,N/A,N/A,Yellow gold,Yellow gold,Unknown,N/A,N/A,36 mm,Very good,17995.0
55396,N/A,"$37,800",Rolex,Day-Date 40,228238,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Very good,37800.0
16041,"Seiko Prospex
中古 セイコー SEIKO SBDC105/6R35-00P0 プロスペックス ダイバースキューバ 自動巻き メンズ 美品 箱・保証書付き O#124355",$699,Seiko,Prospex,N/A,Automatic,Steel,N/A,Unknown,Very good,Men's watch/Unisex,40.5 mm,N/A,699.0
23764,"Omega Seamaster 300
233.30.41.21.01.001","$5,244",Omega,Seamaster 300,233.30.41.21.01.001,N/A,N/A,N/A,2017 (Approximation),Very good,Men's watch/Unisex,41 x 44 mm,N/A,5244.0
2872,"Panerai Luminor Power Reserve
PAM 00171","$4,157",Panerai,Luminor Power Reserve,PAM 00171,Automatic,Titanium,Titanium,Unknown,Good,Men's watch/Unisex,44 mm,N/A,4157.0
8239,"Longines La Grande Classique
L4.512.4.87.6","$1,524",Longines,La Grande Classique,L4.512.4.87.6,Quartz,Steel,Steel,2023,New,Women's watch,29 mm,N/A,1524.0
12948,"TAG Heuer Monaco
Rare Grand Prix de Monaco Historique (w/Bespoke Strap) CBL2114.FC6486","$13,486",TAG Heuer,Monaco,CBL2114.FC6486,N/A,N/A,N/A,2020,New,Men's watch/Unisex,39 mm,N/A,13486.0
19889,"Omega Speedmaster
Chronoscope Co-Axial Master Chronometer Chronograph 43mm Steel Blue Alligator Men’s Watch","$7,800",Omega,Speedmaster,329.33.43.51.02.001,Manual winding,Steel,Crocodile skin,2023,New,Men's watch/Unisex,43 mm,N/A,7800.0
2782,"TAG Heuer Carrera Lady
Self-winding watch - diameter 36 mm WBK2316.FC8258","$4,208",TAG Heuer,Carrera Lady,WBK2316.FC8258,N/A,N/A,N/A,Unknown,New,N/A,N/A,N/A,4208.0
32176,"Omega Speedmaster Date
3210.51.00","$3,852",Omega,Speedmaster Date,3210.51.00,Automatic,Steel,Steel,2011,Very good,Men's watch/Unisex,40 mm,N/A,3852.0
490,"Hublot Spirit of Big Bang
King Gold Pavé 45mm",Price on request,Hublot,Spirit of Big Bang,601.OX.0183.LR.1704,Automatic,Rose gold,Crocodile skin,2023,Unworn,Men's watch/Unisex,45 mm,N/A,0.0
1241,"Jaeger-LeCoultre Master Geographic
CONTROL GEOGRAPHIC 4128420","$14,747",Jaeger-LeCoultre,Master Geographic,4128420,Automatic,Steel,Leather,2023,Unworn,N/A,40 mm,N/A,14747.0
